Open Time,Open,High,Low,Close,Volume
2024-07-15 23:00:00,64309.0,64870.7,64185.6,64680.6,14187.342
2024-07-16 00:00:00,64680.6,64936.1,64405.0,64580.6,14090.426
2024-07-16 01:00:00,64580.6,64832.9,64437.8,64811.9,6534.863
2024-07-16 02:00:00,64811.9,64819.1,64507.0,64783.6,7048.083
2024-07-16 03:00:00,64783.5,64840.7,64580.0,64725.1,5469.813
2024-07-16 04:00:00,64725.1,64988.8,64439.4,64465.5,11864.183
2024-07-16 05:00:00,64465.6,64532.9,63444.0,63632.0,29398.119
2024-07-16 06:00:00,63631.9,63861.0,62764.1,62880.2,23507.472
2024-07-16 07:00:00,62880.2,63303.6,62672.4,62881.8,21535.725
2024-07-16 08:00:00,62881.8,63064.0,62350.0,62799.2,20345.668
2024-07-16 09:00:00,62799.1,63225.0,62651.2,63152.2,15051.708
2024-07-16 10:00:00,63152.2,63642.5,63054.3,63404.3,15498.608
2024-07-16 11:00:00,63404.3,63839.0,63104.2,63719.8,15962.765
2024-07-16 12:00:00,63719.8,64258.6,63565.5,63714.1,18514.222
2024-07-16 13:00:00,63714.1,64066.8,63361.1,63391.1,16642.453
2024-07-16 14:00:00,63390.5,63879.0,63031.5,63806.3,20485.862
2024-07-16 15:00:00,63806.3,64942.0,63764.8,64833.9,29906.506
2024-07-16 16:00:00,64833.9,65177.0,64169.5,64469.6,32590.539
2024-07-16 17:00:00,64469.7,64614.0,64070.4,64509.9,9512.217
2024-07-16 18:00:00,64509.9,64873.5,64363.7,64759.2,8437.511
2024-07-16 19:00:00,64759.2,65150.0,64545.1,65125.2,13125.747
2024-07-16 20:00:00,65125.2,65149.0,64578.4,64626.3,8187.547
2024-07-16 21:00:00,64626.4,64811.5,64440.1,64464.5,5461.46
2024-07-16 22:00:00,64464.4,64585.5,64058.0,64575.7,9685.597
2024-07-16 23:00:00,64575.7,65388.0,64574.4,65010.0,16401.522
2024-07-17 00:00:00,65010.0,65584.3,64885.3,65470.7,14770.207
2024-07-17 01:00:00,65470.7,66100.0,65399.1,65632.9,22688.209
2024-07-17 02:00:00,65632.9,65868.1,65500.0,65584.0,9859.905
2024-07-17 03:00:00,65584.1,65766.2,65348.0,65662.8,7197.844
2024-07-17 04:00:00,65662.8,65829.9,65507.3,65803.3,6417.453
2024-07-17 05:00:00,65803.4,65968.5,65568.5,65587.3,8191.209
2024-07-17 06:00:00,65587.3,65766.1,65438.4,65540.4,5875.417
2024-07-17 07:00:00,65540.3,65551.7,65167.6,65226.2,9935.672
2024-07-17 08:00:00,65226.2,65448.0,64769.6,65145.4,17609.764
2024-07-17 09:00:00,65145.4,65479.5,65051.5,65299.9,7268.215
2024-07-17 10:00:00,65300.0,65330.6,65068.5,65097.7,5541.204
2024-07-17 11:00:00,65097.7,65125.6,64531.0,64700.0,18009.804
2024-07-17 12:00:00,64699.9,64981.2,64543.9,64704.1,11266.696
2024-07-17 13:00:00,64704.2,65300.0,64489.5,65102.1,21337.617
2024-07-17 14:00:00,65102.1,65204.7,64627.2,64997.1,16722.05
2024-07-17 15:00:00,64997.2,65379.8,64591.6,64695.8,15015.516
2024-07-17 16:00:00,64696.0,64745.6,63823.0,64221.3,34981.707
2024-07-17 17:00:00,64221.3,64393.6,63900.1,64255.2,11437.038
2024-07-17 18:00:00,64255.2,64540.9,64183.4,64478.0,5253.488
2024-07-17 19:00:00,64477.9,64722.8,64414.3,64550.6,6184.224
2024-07-17 20:00:00,64550.7,64654.4,64464.3,64480.6,3279.274
2024-07-17 21:00:00,64480.6,64537.3,64020.0,64276.5,9010.705
2024-07-17 22:00:00,64276.6,64417.6,64074.6,64232.0,4653.073
2024-07-17 23:00:00,64232.1,64345.2,64050.0,64055.7,4150.102
2024-07-18 00:00:00,64055.8,64499.9,63871.2,64407.0,9226.444
2024-07-18 01:00:00,64406.9,64645.8,64330.0,64640.1,5356.008
2024-07-18 02:00:00,64640.0,65173.8,64210.0,64661.7,15875.098
2024-07-18 03:00:00,64661.7,64929.0,64585.2,64827.8,4962.72
2024-07-18 04:00:00,64827.9,64849.5,64502.2,64544.9,4638.613
2024-07-18 05:00:00,64544.9,64835.0,64355.1,64719.4,5845.067
2024-07-18 06:00:00,64719.5,65038.5,64676.0,64965.4,6319.163
2024-07-18 07:00:00,64965.4,65005.7,64623.0,64644.8,5297.95
2024-07-18 08:00:00,64644.8,64930.7,64604.2,64911.7,4912.952
2024-07-18 09:00:00,64911.7,64918.3,64690.5,64831.7,3986.983
2024-07-18 10:00:00,64831.6,64831.7,64464.8,64591.3,6150.472
2024-07-18 11:00:00,64591.4,64733.7,64413.0,64728.9,5605.368
2024-07-18 12:00:00,64729.0,64996.4,64695.0,64811.2,8973.522
2024-07-18 13:00:00,64811.2,65098.9,64468.6,64568.2,12845.135
2024-07-18 14:00:00,64568.3,64680.0,63668.3,63957.2,28358.896
2024-07-18 15:00:00,63957.2,63965.6,63359.1,63500.1,29163.939
2024-07-18 16:00:00,63500.1,63878.3,63272.0,63878.3,14865.57
2024-07-18 17:00:00,63878.3,63933.3,63464.5,63529.9,7950.057
2024-07-18 18:00:00,63529.9,63640.0,63300.0,63495.1,7404.582
2024-07-18 19:00:00,63495.0,63725.5,63206.4,63535.6,9902.594
2024-07-18 20:00:00,63535.5,63828.0,63413.1,63792.4,5172.105
2024-07-18 21:00:00,63792.5,63880.0,63717.9,63817.1,3431.6
2024-07-18 22:00:00,63817.0,64096.3,63681.0,64003.6,6886.462
2024-07-18 23:00:00,64003.5,64059.8,63914.4,63959.9,2516.857
2024-07-19 00:00:00,63960.0,63999.1,63519.0,63576.9,7501.007
2024-07-19 01:00:00,63577.0,63839.0,63266.2,63791.1,8292.584
2024-07-19 02:00:00,63791.2,63919.0,63611.5,63806.0,4530.626
2024-07-19 03:00:00,63805.9,64348.2,63790.4,64298.0,10447.11
2024-07-19 04:00:00,64297.9,64358.0,64111.0,64111.0,4717.432
2024-07-19 05:00:00,64111.0,64227.8,64057.6,64143.2,3679.405
2024-07-19 06:00:00,64143.1,64469.3,64111.0,64184.9,6738.862
2024-07-19 07:00:00,64184.8,64184.8,63565.0,63673.9,13053.16
2024-07-19 08:00:00,63673.9,63946.8,63371.4,63783.9,13139.166
2024-07-19 09:00:00,63783.8,64100.0,63613.3,63672.0,9833.569
2024-07-19 10:00:00,63671.9,64140.0,63624.1,63973.6,7953.412
2024-07-19 11:00:00,63973.7,64165.8,63905.3,64095.2,4468.859
2024-07-19 12:00:00,64095.6,64416.0,64016.1,64386.2,9473.036
2024-07-19 13:00:00,64386.2,65300.0,64010.1,65104.0,31143.434
2024-07-19 14:00:00,65105.1,65870.0,64968.0,65700.7,33922.134
2024-07-19 15:00:00,65700.8,65800.0,65232.0,65791.5,19436.043
2024-07-19 16:00:00,65791.5,66498.0,65784.0,66374.0,37192.902
2024-07-19 17:00:00,66374.1,66800.0,66205.3,66711.1,19963.694
2024-07-19 18:00:00,66711.2,66770.4,66382.7,66746.4,10276.045
2024-07-19 19:00:00,66746.4,67362.8,66746.3,67107.8,29137.861
2024-07-19 20:00:00,67107.8,67178.6,66850.0,66892.5,9611.461
2024-07-19 21:00:00,66892.4,67320.9,66848.1,66861.4,7847.215
2024-07-19 22:00:00,66861.5,66966.2,66623.0,66684.6,5156.49
2024-07-19 23:00:00,66684.5,66883.5,66590.9,66627.9,4344.298
2024-07-20 00:00:00,66627.9,66797.0,66228.2,66391.0,9954.362
2024-07-20 01:00:00,66391.0,66676.6,66159.1,66327.4,5726.321
2024-07-20 02:00:00,66327.5,66600.0,66288.1,66534.9,3262.968
2024-07-20 03:00:00,66534.9,66721.5,66512.3,66568.7,3430.645
2024-07-20 04:00:00,66568.7,66676.2,66438.1,66628.3,2855.595
2024-07-20 05:00:00,66628.3,66628.4,66401.0,66506.1,2606.02
2024-07-20 06:00:00,66506.1,66640.8,66470.3,66597.1,2157.484
2024-07-20 07:00:00,66597.0,66729.0,66489.6,66526.3,3687.938
2024-07-20 08:00:00,66526.4,66609.4,66422.9,66470.3,3170.241
2024-07-20 09:00:00,66470.4,66700.0,66436.0,66545.4,3157.851
2024-07-20 10:00:00,66545.3,66625.0,66450.7,66494.7,2839.963
2024-07-20 11:00:00,66494.7,66532.3,66440.0,66445.9,1954.722
2024-07-20 12:00:00,66446.0,66543.3,66436.3,66444.5,2069.511
2024-07-20 13:00:00,66444.5,66622.5,66241.4,66502.9,6881.464
2024-07-20 14:00:00,66503.0,66679.0,66470.2,66549.2,3636.301
2024-07-20 15:00:00,66549.1,66799.9,66549.1,66797.0,5040.554
2024-07-20 16:00:00,66797.0,67000.0,66632.0,66776.7,8692.325
2024-07-20 17:00:00,66776.6,67648.7,66727.8,67368.8,21308.809
2024-07-20 18:00:00,67368.8,67547.8,67180.0,67429.1,6051.778
2024-07-20 19:00:00,67429.2,67478.6,67100.0,67195.0,5185.757
2024-07-20 20:00:00,67195.0,67412.4,67182.3,67311.7,2762.793
2024-07-20 21:00:00,67311.6,67316.4,66737.7,67059.2,9012.811
2024-07-20 22:00:00,67059.3,67267.1,66799.8,67067.1,5871.488
2024-07-20 23:00:00,67067.1,67150.0,67044.5,67095.6,2246.705
2024-07-21 00:00:00,67095.6,67290.9,66918.4,67026.5,4123.081
2024-07-21 01:00:00,67026.5,67400.0,66997.0,67242.1,4210.716
2024-07-21 02:00:00,67242.2,67360.0,67226.4,67242.8,2129.973
2024-07-21 03:00:00,67242.9,67346.1,67112.3,67145.8,2645.185
2024-07-21 04:00:00,67145.8,67194.3,66961.5,67010.5,2969.592
2024-07-21 05:00:00,67010.5,67073.2,66855.1,67015.4,3812.176
2024-07-21 06:00:00,67015.4,67060.0,66574.2,66690.0,7714.779
2024-07-21 07:00:00,66690.0,66796.9,66560.0,66670.0,3890.782
2024-07-21 08:00:00,66669.9,66864.6,66645.6,66760.3,3351.188
2024-07-21 09:00:00,66760.3,66994.7,66722.1,66944.1,3239.79
2024-07-21 10:00:00,66944.1,67040.4,66767.3,66767.3,2858.232
2024-07-21 11:00:00,66767.3,66854.8,66713.9,66845.4,2113.545
2024-07-21 12:00:00,66845.4,66954.1,66800.0,66892.5,2384.989
2024-07-21 13:00:00,66892.5,66935.0,66571.3,66731.9,5493.307
2024-07-21 14:00:00,66731.9,67377.9,66642.0,67250.8,12214.725
2024-07-21 15:00:00,67250.9,67498.0,66941.8,67130.9,11184.577
2024-07-21 16:00:00,67130.9,67586.9,66905.8,67524.7,11897.098
2024-07-21 17:00:00,67524.6,67719.8,66399.0,66620.9,20827.354
2024-07-21 18:00:00,66620.9,67322.0,65750.0,66830.0,43746.951
2024-07-21 19:00:00,66830.1,67700.0,66752.3,67391.4,13291.761
2024-07-21 20:00:00,67391.5,68198.9,67239.9,67708.3,20860.466
2024-07-21 21:00:00,67708.2,68292.6,67522.8,68169.8,10030.25
2024-07-21 22:00:00,68169.8,68351.2,67902.0,67987.4,6978.312
2024-07-21 23:00:00,67987.5,68181.0,67858.4,68138.0,5259.543
2024-07-22 00:00:00,68138.0,68459.7,68001.4,68163.7,9081.867
2024-07-22 01:00:00,68163.7,68207.8,67700.0,67809.1,9147.284
2024-07-22 02:00:00,67809.0,68170.0,67710.0,68039.7,5587.046
2024-07-22 03:00:00,68039.7,68077.0,67796.2,67847.3,5540.903
2024-07-22 04:00:00,67847.3,67966.0,67710.0,67894.5,3975.83
2024-07-22 05:00:00,67894.6,67917.5,67467.7,67600.0,6510.136
2024-07-22 06:00:00,67600.0,67718.5,67100.0,67382.0,10509.363
2024-07-22 07:00:00,67382.1,67385.6,67158.0,67210.3,5812.297
2024-07-22 08:00:00,67210.4,67372.7,66999.2,67060.1,6687.353
2024-07-22 09:00:00,67060.0,67395.0,66904.2,67389.3,5700.055
2024-07-22 10:00:00,67389.4,67492.4,67265.0,67392.5,5012.166
2024-07-22 11:00:00,67392.4,67571.4,67260.0,67479.1,3438.73
2024-07-22 12:00:00,67479.1,67660.0,67327.5,67660.0,5475.225
2024-07-22 13:00:00,67660.0,67932.2,66952.8,67073.5,20267.768
2024-07-22 14:00:00,67073.5,67296.7,66577.0,66695.3,19702.858
2024-07-22 15:00:00,66695.3,67169.5,66538.6,67044.3,10658.58
2024-07-22 16:00:00,67044.3,67298.2,66784.1,67019.9,7687.15
2024-07-22 17:00:00,67019.9,67437.0,66978.6,67429.8,5571.067
2024-07-22 18:00:00,67429.9,67646.1,67297.7,67416.6,7655.056
2024-07-22 19:00:00,67416.7,68228.6,67340.4,68193.5,13608.11
2024-07-22 20:00:00,68193.6,68221.5,67785.0,68100.0,7388.849
2024-07-22 21:00:00,68099.9,68144.0,67613.0,67822.2,5302.688
2024-07-22 22:00:00,67822.2,67830.0,67459.0,67610.0,5521.744
2024-07-22 23:00:00,67609.9,67615.3,67202.1,67499.2,7149.266
2024-07-23 00:00:00,67499.2,67729.3,67414.6,67458.1,5591.701
2024-07-23 01:00:00,67458.1,67473.4,67175.6,67380.3,5611.51
2024-07-23 02:00:00,67380.2,67676.8,67203.1,67620.0,5765.83
2024-07-23 03:00:00,67620.0,67688.0,67401.0,67437.3,3166.321
2024-07-23 04:00:00,67437.3,67493.3,66908.3,66915.0,8945.606
2024-07-23 05:00:00,66915.1,66932.6,66285.6,66399.9,18246.714
2024-07-23 06:00:00,66400.0,66742.1,66351.0,66496.1,10938.717
2024-07-23 07:00:00,66496.2,66628.3,66216.1,66550.0,7627.814
2024-07-23 08:00:00,66549.9,66978.3,66485.3,66859.4,12394.284
2024-07-23 09:00:00,66859.4,67135.5,66728.4,66897.0,7737.609
2024-07-23 10:00:00,66897.0,66992.3,66773.1,66828.8,4429.31
2024-07-23 11:00:00,66828.9,66833.5,66413.0,66641.0,10115.524
2024-07-23 12:00:00,66641.0,66731.2,66345.0,66478.2,7977.192
2024-07-23 13:00:00,66478.1,66730.1,65921.7,66072.0,25301.358
2024-07-23 14:00:00,66072.8,67338.0,65958.0,67201.1,28493.864
2024-07-23 15:00:00,67200.1,67223.1,66290.0,66552.8,24416.223
2024-07-23 16:00:00,66552.8,66745.1,65800.0,65824.9,18859.417
2024-07-23 17:00:00,65825.0,66097.6,65713.2,65921.0,16843.664
2024-07-23 18:00:00,65921.0,66107.8,65756.0,65840.2,8440.945
2024-07-23 19:00:00,65840.2,66061.0,65416.5,65516.1,13614.51
2024-07-23 20:00:00,65516.2,65992.3,65453.4,65810.2,11409.324
2024-07-23 21:00:00,65810.2,66040.0,65754.5,65853.9,4166.54
2024-07-23 22:00:00,65854.0,66023.0,65758.4,65901.8,5479.882
2024-07-23 23:00:00,65901.8,66033.1,65758.2,65916.4,4856.821
2024-07-24 00:00:00,65916.3,66135.5,65750.9,65763.2,4831.152
